Id,Name,Title,Release,Steam Rating,Tags
354040,Hypership Out of Control,"<a href=""https://store.steampowered.com/app/354040/"">Hypership Out of Control</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/354040/header.jpg"" alt=""Hypership Out of Control"">",2015,nan,"Action, Indie, Casual, Racing, Shoot &#x27;Em Up, Retro, 2D, Space"
342890,Synonymy,"<a href=""https://store.steampowered.com/app/342890/"">Synonymy</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/342890/header.jpg"" alt=""Synonymy"">",2014,48% (47 reviews),"Word Game, Casual, Puzzle, Education, Singleplayer, Abstract, Stylized, Strategy, Relaxing, Narration, Tutorial, Multiplayer, Action, Great Soundtrack, Point &amp; Click"
340030,Dungeon of gain,"<a href=""https://store.steampowered.com/app/340030/"">Dungeon of gain</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/340030/header.jpg"" alt=""Dungeon of gain"">",2016,4% (21 reviews),"RPG, Indie, Roguelike, Procedural Generation, Roguelite"
339590,Crowman & Wolfboy,"<a href=""https://store.steampowered.com/app/339590/"">Crowman &amp; Wolfboy</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/339590/header.jpg"" alt=""Crowman &amp; Wolfboy"">",2017,73% (23 reviews),"Indie, Action, Adventure, Casual, Platformer"
335460,An Assassin in Orlandes,"<a href=""https://store.steampowered.com/app/335460/"">An Assassin in Orlandes</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/335460/header.jpg"" alt=""An Assassin in Orlandes"">",2015,93% (30 reviews),"RPG, Adventure, Indie, Choose Your Own Adventure"
335200,ManaCollect,"<a href=""https://store.steampowered.com/app/335200/"">ManaCollect</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/335200/header.jpg"" alt=""ManaCollect"">",2015,63% (44 reviews),"Adventure, Action, Anime, Puzzle, Multiplayer, Cute, Local Multiplayer, Indie, Visual Novel"
329770,4089: Ghost Within,"<a href=""https://store.steampowered.com/app/329770/"">4089: Ghost Within</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/329770/header.jpg"" alt=""4089: Ghost Within"">",2015,60% (69 reviews),"Action, RPG, Indie, Action Roguelike, FPS, Procedural Generation, First-Person, Roguelite, Sci-fi, Futuristic, Roguelike, Action RPG, VR, Stealth"
311850,Zombie Solitaire,"<a href=""https://store.steampowered.com/app/311850/"">Zombie Solitaire</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/311850/header.jpg"" alt=""Zombie Solitaire"">",2013,78% (50 reviews),"Solitaire, Casual, Card Game, Zombies, Adventure, Puzzle, Family Friendly, Horror, Anime, Funny, Point &amp; Click, Hidden Object, Dating Sim, Linear, Singleplayer, Gore, Nudity, Epic, Free to Play"
306950,Heroes & Legends: Conquerors of Kolhar,"<a href=""https://store.steampowered.com/app/306950/"">Heroes &amp; Legends: Conquerors of Kolhar</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/306950/header.jpg"" alt=""Heroes &amp; Legends: Conquerors of Kolhar"">",2014,61% (13 reviews),RPG
306200,The Happy Hereafter,"<a href=""https://store.steampowered.com/app/306200/"">The Happy Hereafter</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/306200/header.jpg"" alt=""The Happy Hereafter"">",2013,78% (336 reviews),"Casual, Strategy, Simulation, Time Management, Cute"
303260,TRISTOY,"<a href=""https://store.steampowered.com/app/303260/"">TRISTOY</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/303260/header.jpg"" alt=""TRISTOY"">",2015,47% (34 reviews),"Action, Indie, Adventure, Co-op, Platformer, Metroidvania"
260750,Neighbours from Hell Compilation,"<a href=""https://store.steampowered.com/app/260750/"">Neighbours from Hell Compilation</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/260750/header.jpg"" alt=""Neighbours from Hell Compilation"">",2004,"97% (1,793 reviews)","Comedy, Casual, Classic, Funny, Point &amp; Click, Puzzle, Adventure, Singleplayer, Stealth, Strategy, Old School, Atmospheric, Great Soundtrack, Arcade, 2D, Psychological Horror"
211010,Alien Shooter 2 Conscription,"<a href=""https://store.steampowered.com/app/211010/"">Alien Shooter 2 Conscription</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/211010/header.jpg"" alt=""Alien Shooter 2 Conscription"">",2012,80% (152 reviews),"Action, Indie, RPG, Shooter, Singleplayer, Top-Down Shooter, Aliens, Gore, Isometric"
17100,Children of the Nile: Enhanced Edition,"<a href=""https://store.steampowered.com/app/17100/"">Children of the Nile: Enhanced Edition</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/17100/header.jpg"" alt=""Children of the Nile: Enhanced Edition"">",2008,83% (314 reviews),"City Builder, Simulation, Strategy, Historical, Management, Resource Management, Sandbox, Singleplayer, Mythology"
329440,Sonic Lost World,"<a href=""https://store.steampowered.com/app/329440/"">Sonic Lost World</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/329440/header.jpg"" alt=""Sonic Lost World"">",2015,"65% (2,092 reviews)","Adventure, Platformer, 3D Platformer, Great Soundtrack, Singleplayer, Parkour, Fast-Paced, Action, Colorful, Third Person, Comedy, Family Friendly, Memes, Funny, Controller, Open World, Difficult"
893180,Catherine Classic,"<a href=""https://store.steampowered.com/app/893180/"">Catherine Classic</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/893180/header.jpg"" alt=""Catherine Classic"">",2019,"89% (4,857 reviews)","Sexual Content, Anime, Mature, Nudity, Puzzle, Story Rich, Choices Matter, Multiple Endings, Puzzle Platformer, Adventure, Horror, Singleplayer, Difficult, Violent, Surreal, Psychological Horror, Great Soundtrack, Gore, Sokoban, Local Multiplayer"
384980,Battle for Blood - Epic battles within 30 seconds!,"<a href=""https://store.steampowered.com/app/384980/"">Battle for Blood - Epic battles within 30 seconds!</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/384980/header.jpg"" alt=""Battle for Blood - Epic battles within 30 seconds!"">",2015,73% (761 reviews),"Casual, Free to Play, Strategy, Indie, Tower Defense, Match 3, Puzzle, Singleplayer"
223000,7 Wonders: Ancient Alien Makeover,"<a href=""https://store.steampowered.com/app/223000/"">7 Wonders: Ancient Alien Makeover</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/223000/header.jpg"" alt=""7 Wonders: Ancient Alien Makeover"">",2012,94% (55 reviews),"Casual, Match 3, Strategy, Puzzle, Singleplayer"
488960,Star Vikings Forever,"<a href=""https://store.steampowered.com/app/488960/"">Star Vikings Forever</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/488960/header.jpg"" alt=""Star Vikings Forever"">",2016,94% (19 reviews),"Singleplayer, Strategy, Tower Defense, Funny, Casual, Comedy, Turn-Based Strategy, 2D, RPG, Cartoon, Puzzle, Tactical, Space, Cartoony, Turn-Based, Turn-Based Tactics, Colorful, Hand-drawn, Turn-Based Combat, Zombies"
935880,Glass Masquerade 2: Illusions,"<a href=""https://store.steampowered.com/app/935880/"">Glass Masquerade 2: Illusions</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/935880/header.jpg"" alt=""Glass Masquerade 2: Illusions"">",2019,"92% (1,910 reviews)","Casual, Indie, Puzzle, Relaxing, Beautiful, Atmospheric, Great Soundtrack, Singleplayer, Fantasy"
579950,Marvel's Guardians of the Galaxy: The Telltale Series,"<a href=""https://store.steampowered.com/app/579950/"">Marvel&#x27;s Guardians of the Galaxy: The Telltale Series</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/579950/header.jpg"" alt=""Marvel&#x27;s Guardians of the Galaxy: The Telltale Series"">",2017,"87% (1,785 reviews)","Adventure, Superhero, Story Rich, Choices Matter, Episodic, Great Soundtrack, Space, Action, Point &amp; Click, Singleplayer, Funny, Sci-fi, Comedy, Female Protagonist, Atmospheric, Memes, Choose Your Own Adventure"
373390,Contradiction - Spot The Liar!,"<a href=""https://store.steampowered.com/app/373390/"">Contradiction - Spot The Liar!</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/373390/header.jpg"" alt=""Contradiction - Spot The Liar!"">",2015,"95% (2,163 reviews)","Detective, Crime, Investigation, FMV, Atmospheric, Indie, Interactive Fiction, Mystery, RPG, Exploration, Point &amp; Click, Story Rich, Retro, Immersive, Conspiracy, Adventure, Puzzle, Movie, Strategy, Singleplayer"
311770,LEGO® Pirates of the Caribbean: The Video Game,"<a href=""https://store.steampowered.com/app/311770/"">LEGO® Pirates of the Caribbean: The Video Game</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/311770/header.jpg"" alt=""LEGO® Pirates of the Caribbean: The Video Game"">",2011,"87% (1,246 reviews)","LEGO, Adventure, Action, Pirates, Family Friendly, Local Co-Op, Singleplayer, Funny, Multiplayer, Comedy, Open World, Co-op"
57730,Patrician IV: Rise of a Dynasty,"<a href=""https://store.steampowered.com/app/57730/"">Patrician IV: Rise of a Dynasty</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/57730/header.jpg"" alt=""Patrician IV: Rise of a Dynasty"">",2011,68% (281 reviews),"Strategy, Trading, Simulation, Economy, Singleplayer"
553260,Realpolitiks,"<a href=""https://store.steampowered.com/app/553260/"">Realpolitiks</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/553260/header.jpg"" alt=""Realpolitiks"">",2017,60% (768 reviews),"Strategy, Diplomacy, Political Sim, Politics, Grand Strategy, Historical, Real-Time, Simulation, Indie, War, Political"
578330,LEGO® City Undercover,"<a href=""https://store.steampowered.com/app/578330/"">LEGO® City Undercover</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/578330/header.jpg"" alt=""LEGO® City Undercover"">",2017,"85% (2,429 reviews)","LEGO, Open World, Action, Adventure, Co-op, Comedy, Funny, Family Friendly, Multiplayer, Singleplayer, Sandbox, Local Co-Op, Racing, Crime, Exploration, Split Screen, Controller, Driving, Nudity"
515220,F1™ 2017,"<a href=""https://store.steampowered.com/app/515220/"">F1™ 2017</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/515220/header.jpg"" alt=""F1™ 2017"">",2017,"87% (3,350 reviews)","Racing, Automobile Sim, Sports, Simulation, Multiplayer, Driving, Realistic, Singleplayer, Co-op, Action, Strategy, First-Person, VR"
415590,Earthfall,"<a href=""https://store.steampowered.com/app/415590/"">Earthfall</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/415590/header.jpg"" alt=""Earthfall"">",2018,"64% (1,458 reviews)","Action, FPS, Co-op, Online Co-Op, Shooter, Aliens, First-Person, Co-op Campaign, Violent, Gore, Multiplayer, Horror, Sci-fi, Survival, Story Rich, Singleplayer, Early Access, Zombies"
592600,PRO EVOLUTION SOCCER 2018 LITE,"<a href=""https://store.steampowered.com/app/592600/"">PRO EVOLUTION SOCCER 2018 LITE</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/592600/header.jpg"" alt=""PRO EVOLUTION SOCCER 2018 LITE"">",2017,nan,"Sports, Free to Play, Soccer, Multiplayer, Football"
550900,Metin2,"<a href=""https://store.steampowered.com/app/550900/"">Metin2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/550900/header.jpg"" alt=""Metin2"">",2006,"69% (13,502 reviews)","Free to Play, MMORPG, PvP, Action RPG, PvE, Massively Multiplayer, Hack and Slash, Adventure, RPG, Action, Multiplayer, Fantasy, Strategy, Action-Adventure, Casual, Fighting, Trading, Third Person, Spectacle fighter, Class-Based"
393410,World of Soccer,"<a href=""https://store.steampowered.com/app/393410/"">World of Soccer</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/393410/header.jpg"" alt=""World of Soccer"">",2015,"62% (1,123 reviews)","Free to Play, Sports, Massively Multiplayer, Indie, Action, Soccer, Football, Multiplayer"
416110,Blitz Breaker,"<a href=""https://store.steampowered.com/app/416110/"">Blitz Breaker</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/416110/header.jpg"" alt=""Blitz Breaker"">",2016,88% (93 reviews),"Indie, Action, Platformer, Difficult, Pixel Graphics, Great Soundtrack, 2D"
375710,The Adventures of Mr. Bobley,"<a href=""https://store.steampowered.com/app/375710/"">The Adventures of Mr. Bobley</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/375710/header.jpg"" alt=""The Adventures of Mr. Bobley"">",2015,74% (128 reviews),"Indie, Family Friendly, Puzzle, 3D Platformer, Physics, Simulation, Platformer, Driving, Puzzle Platformer, Precision Platformer, Side Scroller, 3D, Minimalist, Top-Down, Stylized, Linear, Singleplayer, Adventure, Psychological Horror, Anime"
248410,Legends of Aethereus,"<a href=""https://store.steampowered.com/app/248410/"">Legends of Aethereus</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/248410/header.jpg"" alt=""Legends of Aethereus"">",2013,24% (141 reviews),"RPG, Action, Indie, Multiplayer, Co-op, Kickstarter, Action RPG"
448850,Overload,"<a href=""https://store.steampowered.com/app/448850/"">Overload</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/448850/header.jpg"" alt=""Overload"">",2018,"94% (1,185 reviews)","Action, 6DOF, FPS, Sci-fi, VR, First-Person, Great Soundtrack, Classic, Difficult, Retro, Space, Singleplayer, Shooter, Multiplayer, Robots"
389190,Goblins and Grottos,"<a href=""https://store.steampowered.com/app/389190/"">Goblins and Grottos</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/389190/header.jpg"" alt=""Goblins and Grottos"">",2016,55% (56 reviews),"Puzzle Platformer, Casual, Platformer, 2D, Cute, Parody, Funny, Side Scroller, Dark Comedy, Puzzle, Pixel Graphics, Fantasy, Stealth, Level Editor, Comedy, Adventure, Satire, Singleplayer, Retro, Multiplayer"
368620,Timespinner,"<a href=""https://store.steampowered.com/app/368620/"">Timespinner</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/368620/header.jpg"" alt=""Timespinner"">",2018,"86% (1,591 reviews)","Metroidvania, Side Scroller, 2D Platformer, Exploration, Platformer, Female Protagonist, RPG, LGBTQ+, 2D, Story Rich, Pixel Graphics, Time Manipulation, Action, Fantasy, Sci-fi, Time Travel, Adventure, Co-op, Local Co-Op, Indie"
274480,Drox Operative,"<a href=""https://store.steampowered.com/app/274480/"">Drox Operative</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/274480/header.jpg"" alt=""Drox Operative"">",2012,88% (259 reviews),"Space, Indie, Action, RPG, Sci-fi, Action RPG, Co-op, Procedural Generation, Singleplayer, Loot, Multiplayer, 4X"
269690,RymdResa,"<a href=""https://store.steampowered.com/app/269690/"">RymdResa</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/269690/header.jpg"" alt=""RymdResa"">",2015,72% (211 reviews),"Adventure, Indie, RPG, Exploration, Space, Sci-fi, Roguelike, Pixel Graphics, 2D, Top-Down, Roguelite, Great Soundtrack, Relaxing"
45750,Lost Planet® 2,"<a href=""https://store.steampowered.com/app/45750/"">Lost Planet® 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/45750/header.jpg"" alt=""Lost Planet® 2"">",2010,"66% (1,916 reviews)","Action, Co-op, Adventure, Third-Person Shooter, Mechs, Sci-fi, Multiplayer, Third Person, Cult Classic, Online Co-Op, Shooter, Character Customization, Singleplayer, Aliens"
260430,The Four Kings Casino and Slots,"<a href=""https://store.steampowered.com/app/260430/"">The Four Kings Casino and Slots</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/260430/header.jpg"" alt=""The Four Kings Casino and Slots"">",2015,"68% (3,426 reviews)","Free to Play, Card Game, Simulation, Gambling, Casual, Massively Multiplayer, Multiplayer, Character Customization, Relaxing, Indie, Third Person, Replay Value, Open World, 3D, Controller, PvP, PvE, Gaming, Early Access, War"
43500,M.U.D. TV,"<a href=""https://store.steampowered.com/app/43500/"">M.U.D. TV</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/43500/header.jpg"" alt=""M.U.D. TV"">",2010,39% (125 reviews),"Simulation, Strategy, Management"
45730,Dark Void™ Zero,"<a href=""https://store.steampowered.com/app/45730/"">Dark Void™ Zero</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/45730/header.jpg"" alt=""Dark Void™ Zero"">",2010,44% (230 reviews),"Action, Adventure, Platformer, Retro, 2D, Singleplayer, Great Soundtrack"
586620,OR,"<a href=""https://store.steampowered.com/app/586620/"">OR</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/586620/header.jpg"" alt=""OR"">",2017,43% (39 reviews),"Casual, Indie, Puzzle"
557680,Germ Wars,"<a href=""https://store.steampowered.com/app/557680/"">Germ Wars</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/557680/header.jpg"" alt=""Germ Wars"">",2016,54% (22 reviews),"Action, Casual, Indie, Great Soundtrack, Arcade, Cartoony, Cartoon"
521230,Stone Age Wars,"<a href=""https://store.steampowered.com/app/521230/"">Stone Age Wars</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/521230/header.jpg"" alt=""Stone Age Wars"">",2017,82% (23 reviews),"Strategy, Action, Indie, Violent"
514970,Drive Megapolis,"<a href=""https://store.steampowered.com/app/514970/"">Drive Megapolis</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/514970/header.jpg"" alt=""Drive Megapolis"">",2016,30% (65 reviews),"Simulation, Racing, Indie, Casual"
512640,Final Quest,"<a href=""https://store.steampowered.com/app/512640/"">Final Quest</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/512640/header.jpg"" alt=""Final Quest"">",2016,56% (25 reviews),"Indie, RPG, RPGMaker"
509110,Spikit,"<a href=""https://store.steampowered.com/app/509110/"">Spikit</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/509110/header.jpg"" alt=""Spikit"">",2016,85% (166 reviews),"Indie, Casual, Bullet Hell, Difficult"
508290,$1 Ride,"<a href=""https://store.steampowered.com/app/508290/"">$1 Ride</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/508290/header.jpg"" alt=""$1 Ride"">",2016,60% (99 reviews),"Casual, Action, Indie, Arcade"
502140,Drayt Empire,"<a href=""https://store.steampowered.com/app/502140/"">Drayt Empire</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/502140/header.jpg"" alt=""Drayt Empire"">",2016,48% (82 reviews),"Indie, RPG, RPGMaker"
